-60,-59,-58,-57,-56,-55,-54,-53,-52,-51,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44
4.6156e+10,4.5183e+10,4.4171e+10,4.3133e+10,4.2062e+10,4.0974e+10,3.9859e+10,3.8733e+10,3.7588e+10,3.6435e+10,1.4677e+09,1.1847e+09,9.3145e+08,7.156e+08,5.2188e+08,3.6338e+08,2.3464e+08,1.2998e+08,6.2479e+07,1.756e+07,0,1.756e+07,5.4348e+07,1.2048e+08,2.1759e+08,3.3267e+08,4.7787e+08,6.4932e+08,8.3823e+08,1.0569e+09,1.2976e+09,1.5551e+09,1.8409e+09,2.1458e+09,7.1565e+09,7.6614e+09,8.1765e+09,8.7084e+09,9.2427e+09,9.7819e+09,1.0334e+10,1.0891e+10,1.1448e+10,1.2011e+10,1.2583e+10,1.315e+10,1.3717e+10,1.4292e+10,1.4863e+10,1.5428e+10,1.5994e+10,1.6561e+10,1.7118e+10,1.7668e+10
5.009e+10,4.8921e+10,4.7727e+10,4.6505e+10,4.5268e+10,4.4008e+10,4.274e+10,4.1456e+10,4.017e+10,3.8874e+10,1.5079e+09,1.2137e+09,9.5938e+08,7.2883e+08,5.3285e+08,3.7096e+08,2.3288e+08,1.3261e+08,5.8204e+07,1.0575e+07,0,1.0575e+07,4.9906e+07,1.2315e+08,2.1521e+08,3.3682e+08,4.8829e+08,6.5732e+08,8.5557e+08,1.0798e+09,1.3204e+09,1.589e+09,1.8805e+09,2.1867e+09,7.2869e+09,7.7989e+09,8.3286e+09,8.8628e+09,9.4015e+09,9.9531e+09,1.0513e+10,1.1071e+10,1.1636e+10,1.2211e+10,1.2783e+10,1.3354e+10,1.3933e+10,1.4511e+10,1.5083e+10,1.5654e+10,1.623e+10,1.6795e+10,1.7353e+10,1.7911e+10
5.3295e+10,5.1999e+10,5.0678e+10,4.9335e+10,4.798e+10,4.6605e+10,4.5227e+10,4.3834e+10,4.2443e+10,4.1044e+10,1.5743e+09,1.2671e+09,1.0014e+09,7.618e+08,5.5613e+08,3.8812e+08,2.4431e+08,1.3828e+08,6.1944e+07,1.1811e+07,0,1.1811e+07,5.1804e+07,1.2795e+08,2.2435e+08,3.4973e+08,5.0789e+08,6.8427e+08,8.8932e+08,1.1237e+09,1.3746e+09,1.6529e+09,1.9577e+09,2.2771e+09,7.6019e+09,8.1375e+09,8.691e+09,9.2518e+09,9.8166e+09,1.0394e+10,1.0982e+10,1.1569e+10,1.2162e+10,1.2767e+10,1.3369e+10,1.3971e+10,1.458e+10,1.5191e+10,1.5795e+10,1.64e+10,1.7008e+10,1.7609e+10,1.8202e+10,1.8793e+10
5.6413e+10,5.4992e+10,5.3548e+10,5.2088e+10,5.0617e+10,4.9131e+10,4.7643e+10,4.6145e+10,4.4652e+10,4.3153e+10,1.6382e+09,1.3186e+09,1.0416e+09,7.9349e+08,5.7873e+08,4.0447e+08,2.5539e+08,1.4355e+08,6.5573e+07,1.3306e+07,0,1.3306e+07,5.4227e+07,1.3291e+08,2.338e+08,3.631e+08,5.2748e+08,7.1128e+08,9.2319e+08,1.1671e+09,1.4283e+09,1.7163e+09,2.0336e+09,2.3661e+09,7.9097e+09,8.4684e+09,9.0448e+09,9.6314e+09,1.0222e+10,1.0824e+10,1.1439e+10,1.2054e+10,1.2675e+10,1.3308e+10,1.394e+10,1.4572e+10,1.521e+10,1.5853e+10,1.649e+10,1.7125e+10,1.7766e+10,1.8401e+10,1.9027e+10,1.9653e+10
5.9446e+10,5.7903e+10,5.6339e+10,5.4765e+10,5.3181e+10,5.1587e+10,4.9993e+10,4.8392e+10,4.6799e+10,4.5204e+10,1.6995e+09,1.3683e+09,1.0799e+09,8.2397e+08,6.0067e+08,4.2004e+08,2.6615e+08,1.4885e+08,6.9094e+07,1.5042e+07,0,1.5042e+07,5.7141e+07,1.3801e+08,2.4354e+08,3.7691e+08,5.4705e+08,7.3831e+08,9.5714e+08,1.2101e+09,1.4815e+09,1.7792e+09,2.1084e+09,2.4538e+09,8.2103e+09,8.7916e+09,9.3901e+09,1.0002e+10,1.0617e+10,1.1244e+10,1.1885e+10,1.2527e+10,1.3175e+10,1.3835e+10,1.4497e+10,1.5158e+10,1.5825e+10,1.6498e+10,1.7166e+10,1.7832e+10,1.8504e+10,1.9172e+10,1.9831e+10,2.0489e+10
6.2397e+10,6.0736e+10,5.9055e+10,5.737e+10,5.5674e+10,5.3976e+10,5.2277e+10,5.0578e+10,4.8887e+10,4.7198e+10,1.7585e+09,1.4162e+09,1.1166e+09,8.5325e+08,6.2195e+08,4.3485e+08,2.7657e+08,1.5426e+08,7.249e+07,1.6983e+07,0,1.6983e+07,6.0495e+07,1.4322e+08,2.5351e+08,3.911e+08,5.6658e+08,7.6533e+08,9.9113e+08,1.2525e+09,1.5341e+09,1.8415e+09,2.182e+09,2.5401e+09,8.5041e+09,9.1074e+09,9.7276e+09,1.0363e+10,1.1003e+10,1.1654e+10,1.2321e+10,1.2989e+10,1.3663e+10,1.4349e+10,1.5039e+10,1.5728e+10,1.6423e+10,1.7127e+10,1.7824e+10,1.8521e+10,1.9223e+10,1.9923e+10,2.0614e+10,2.1303e+10
4.397e+10,4.3068e+10,4.2127e+10,4.1159e+10,4.0156e+10,3.9135e+10,3.8087e+10,3.7025e+10,3.5944e+10,3.4854e+10,1.4088e+09,1.1369e+09,8.9388e+08,6.8683e+08,5.0075e+08,3.4895e+08,2.2526e+08,1.2474e+08,6.0221e+07,1.6885e+07,0,1.6885e+07,5.1804e+07,1.1515e+08,2.08e+08,3.1778e+08,4.5677e+08,6.2043e+08,8.0062e+08,1.0096e+09,1.2392e+09,1.4845e+09,1.7572e+09,2.0476e+09,6.8003e+09,7.2766e+09,7.7623e+09,8.2637e+09,8.7662e+09,9.2728e+09,9.7917e+09,1.0314e+10,1.0835e+10,1.1361e+10,1.1895e+10,1.2424e+10,1.2951e+10,1.3485e+10,1.4015e+10,1.4537e+10,1.5059e+10,1.5582e+10,1.6092e+10,1.6595e+10
4.7977e+10,4.6876e+10,4.575e+10,4.4595e+10,4.3424e+10,4.2228e+10,4.1025e+10,3.9803e+10,3.8578e+10,3.7343e+10,1.4499e+09,1.1668e+09,9.2231e+08,7.0037e+08,5.1208e+08,3.5638e+08,2.2352e+08,1.2741e+08,5.5746e+07,9.9548e+06,0,9.9548e+06,4.7761e+07,1.1814e+08,2.0624e+08,3.2298e+08,4.6816e+08,6.299e+08,8.1997e+08,1.0346e+09,1.2646e+09,1.5217e+09,1.8002e+09,2.0926e+09,6.9433e+09,7.4279e+09,7.929e+09,8.4335e+09,8.9416e+09,9.4617e+09,9.9884e+09,1.0513e+10,1.1044e+10,1.1583e+10,1.2118e+10,1.2652e+10,1.3193e+10,1.3731e+10,1.4262e+10,1.4792e+10,1.5325e+10,1.5847e+10,1.6361e+10,1.6873e+10
5.1255e+10,5.0025e+10,4.877e+10,4.7491e+10,4.6199e+10,4.4887e+10,4.3569e+10,4.2237e+10,4.0905e+10,3.9564e+10,1.5181e+09,1.2216e+09,9.6547e+08,7.3421e+08,5.3596e+08,3.7401e+08,2.3523e+08,1.3327e+08,5.9569e+07,1.1178e+07,0,1.1178e+07,4.964e+07,1.2304e+08,2.1555e+08,3.3614e+08,4.8822e+08,6.5748e+08,8.5451e+08,1.0795e+09,1.3201e+09,1.5872e+09,1.8794e+09,2.1852e+09,7.2669e+09,7.7757e+09,8.3014e+09,8.8331e+09,9.3681e+09,9.9146e+09,1.0471e+10,1.1025e+10,1.1584e+10,1.2154e+10,1.2721e+10,1.3286e+10,1.3858e+10,1.443e+10,1.4995e+10,1.5559e+10,1.6126e+10,1.6684e+10,1.7234e+10,1.7781e+10
5.4444e+10,5.3087e+10,5.1706e+10,5.0308e+10,4.8897e+10,4.7472e+10,4.6043e+10,4.4603e+10,4.3166e+10,4.1724e+10,1.5836e+09,1.2744e+09,1.0067e+09,7.6675e+08,5.5914e+08,3.908e+08,2.4658e+08,1.3868e+08,6.3279e+07,1.2669e+07,0,1.2669e+07,5.2061e+07,1.281e+08,2.2519e+08,3.4979e+08,5.0828e+08,6.8512e+08,8.8919e+08,1.124e+09,1.3751e+09,1.6522e+09,1.9573e+09,2.2765e+09,7.5831e+09,8.1156e+09,8.6649e+09,9.2232e+09,9.7844e+09,1.0357e+10,1.0941e+10,1.1524e+10,1.2111e+10,1.271e+10,1.3308e+10,1.3904e+10,1.4506e+10,1.5111e+10,1.5709e+10,1.6305e+10,1.6906e+10,1.7499e+10,1.8083e+10,1.8665e+10
5.7547e+10,5.6066e+10,5.4562e+10,5.3047e+10,5.1521e+10,4.9985e+10,4.8447e+10,4.6903e+10,4.5364e+10,4.3823e+10,1.6467e+09,1.3254e+09,1.0462e+09,7.9803e+08,5.8164e+08,4.068e+08,2.5761e+08,1.441e+08,6.6877e+07,1.4409e+07,0,1.4409e+07,5.499e+07,1.3331e+08,2.3511e+08,3.6388e+08,5.2833e+08,7.1279e+08,9.2395e+08,1.1681e+09,1.4296e+09,1.7167e+09,2.034e+09,2.3665e+09,7.8919e+09,8.4477e+09,9.0198e+09,9.6039e+09,1.0191e+10,1.0788e+10,1.1399e+10,1.201e+10,1.2625e+10,1.3252e+10,1.388e+10,1.4506e+10,1.5137e+10,1.5774e+10,1.6404e+10,1.7032e+10,1.7665e+10,1.8292e+10,1.891e+10,1.9526e+10
6.0566e+10,5.8963e+10,5.734e+10,5.5711e+10,5.4071e+10,5.2428e+10,5.0784e+10,4.9138e+10,4.75e+10,4.5863e+10,1.7072e+09,1.3746e+09,1.0838e+09,8.2808e+08,6.0347e+08,4.2202e+08,2.6829e+08,1.4963e+08,7.0357e+07,1.6371e+07,0,1.6371e+07,5.8381e+07,1.3864e+08,2.4529e+08,3.7838e+08,5.4833e+08,7.4046e+08,9.5875e+08,1.2116e+09,1.4836e+09,1.7805e+09,2.1095e+09,2.4551e+09,8.1936e+09,8.772e+09,9.3663e+09,9.9753e+09,1.0587e+10,1.1209e+10,1.1846e+10,1.2484e+10,1.3127e+10,1.3781e+10,1.4438e+10,1.5093e+10,1.5753e+10,1.642e+10,1.7081e+10,1.774e+10,1.8403e+10,1.9063e+10,1.9715e+10,2.0363e+10
6.3502e+10,6.178e+10,6.0042e+10,5.8302e+10,5.6552e+10,5.4804e+10,5.3056e+10,5.1312e+10,4.9576e+10,4.7846e+10,1.7651e+09,1.4217e+09,1.1196e+09,8.5661e+08,6.243e+08,4.3614e+08,2.783e+08,1.5492e+08,7.3368e+07,1.8185e+07,0,1.8185e+07,6.1851e+07,1.4372e+08,2.5535e+08,3.9288e+08,5.6792e+08,7.6774e+08,9.9321e+08,1.2543e+09,1.5366e+09,1.8434e+09,2.1834e+09,2.5419e+09,8.4879e+09,9.0885e+09,9.7046e+09,1.0338e+10,1.0974e+10,1.162e+10,1.2282e+10,1.2947e+10,1.3615e+10,1.4295e+10,1.4981e+10,1.5664e+10,1.6352e+10,1.7049e+10,1.774e+10,1.8429e+10,1.9122e+10,1.9815e+10,2.0498e+10,2.1178e+10
4.2619e+10,4.1788e+10,4.0914e+10,4.001e+10,3.907e+10,3.8108e+10,3.7117e+10,3.6109e+10,3.5082e+10,3.404e+10,1.3995e+09,1.129e+09,8.8884e+08,6.8277e+08,4.9774e+08,3.4819e+08,2.2389e+08,1.2422e+08,6.031e+07,1.62e+07,0,1.62e+07,5.0244e+07,1.1418e+08,2.0537e+08,3.1423e+08,4.5368e+08,6.1513e+08,7.9441e+08,1.0035e+09,1.2309e+09,1.4754e+09,1.7481e+09,2.0364e+09,6.7857e+09,7.2622e+09,7.7494e+09,8.252e+09,8.7551e+09,9.2635e+09,9.7851e+09,1.0308e+10,1.0831e+10,1.1361e+10,1.1898e+10,1.2429e+10,1.296e+10,1.3498e+10,1.4031e+10,1.4557e+10,1.5085e+10,1.5612e+10,1.6128e+10,1.6637e+10
4.6028e+10,4.5059e+10,4.4052e+10,4.3019e+10,4.1952e+10,4.0868e+10,3.9757e+10,3.8635e+10,3.7494e+10,3.6345e+10,1.4647e+09,1.1823e+09,9.2955e+08,7.1416e+08,5.2082e+08,3.6267e+08,2.3418e+08,1.2972e+08,6.2369e+07,1.7526e+07,0,1.7526e+07,5.4219e+07,1.2021e+08,2.1711e+08,3.3193e+08,4.7684e+08,6.4791e+08,8.3639e+08,1.0546e+09,1.2948e+09,1.5517e+09,1.8368e+09,2.1411e+09,7.1396e+09,7.6432e+09,8.157e+09,8.6875e+09,9.2204e+09,9.7581e+09,1.0309e+10,1.0865e+10,1.1419e+10,1.1981e+10,1.2551e+10,1.3116e+10,1.3682e+10,1.4255e+10,1.4824e+10,1.5387e+10,1.5951e+10,1.6517e+10,1.7071e+10,1.7619e+10
4.9963e+10,4.8799e+10,4.7609e+10,4.6391e+10,4.5159e+10,4.3903e+10,4.2639e+10,4.1359e+10,4.0077e+10,3.8785e+10,1.5049e+09,1.2113e+09,9.5746e+08,7.2736e+08,5.3178e+08,3.7021e+08,2.324e+08,1.3235e+08,5.8076e+07,1.0542e+07,0,1.0542e+07,4.9798e+07,1.2289e+08,2.1476e+08,3.3613e+08,4.8729e+08,6.5595e+08,8.5381e+08,1.0776e+09,1.3177e+09,1.5857e+09,1.8766e+09,2.1821e+09,7.2703e+09,7.7811e+09,8.3094e+09,8.8422e+09,9.3795e+09,9.9296e+09,1.0488e+10,1.1044e+10,1.1608e+10,1.2182e+10,1.2751e+10,1.3321e+10,1.3898e+10,1.4475e+10,1.5044e+10,1.5614e+10,1.6187e+10,1.6751e+10,1.7307e+10,1.7862e+10
5.3169e+10,5.1877e+10,5.0561e+10,4.9222e+10,4.7871e+10,4.6501e+10,4.5126e+10,4.3737e+10,4.235e+10,4.0955e+10,1.5713e+09,1.2647e+09,9.9948e+08,7.6033e+08,5.5507e+08,3.8737e+08,2.4383e+08,1.3802e+08,6.1817e+07,1.1776e+07,0,1.1776e+07,5.1691e+07,1.277e+08,2.239e+08,3.4903e+08,5.0688e+08,6.8289e+08,8.8755e+08,1.1214e+09,1.3718e+09,1.6496e+09,1.9537e+09,2.2724e+09,7.5853e+09,8.1197e+09,8.6719e+09,9.2312e+09,9.7946e+09,1.037e+10,1.0957e+10,1.1542e+10,1.2134e+10,1.2737e+10,1.3337e+10,1.3938e+10,1.4545e+10,1.5154e+10,1.5757e+10,1.6359e+10,1.6966e+10,1.7564e+10,1.8155e+10,1.8745e+10
5.6287e+10,5.487e+10,5.3431e+10,5.1976e+10,5.0508e+10,4.9027e+10,4.7543e+10,4.6049e+10,4.456e+10,4.3065e+10,1.6352e+09,1.3161e+09,1.0397e+09,7.9204e+08,5.7767e+08,4.0373e+08,2.5491e+08,1.4328e+08,6.5446e+07,1.3268e+07,0,1.3268e+07,5.4109e+07,1.3266e+08,2.3334e+08,3.624e+08,5.2647e+08,7.099e+08,9.2141e+08,1.1649e+09,1.4255e+09,1.713e+09,2.0296e+09,2.3614e+09,7.8931e+09,8.4505e+09,9.0256e+09,9.6108e+09,1.02e+10,1.0801e+10,1.1414e+10,1.2028e+10,1.2647e+10,1.3278e+10,1.3909e+10,1.4539e+10,1.5175e+10,1.5817e+10,1.6451e+10,1.7085e+10,1.7724e+10,1.8356e+10,1.8981e+10,1.9604e+10
5.932e+10,5.7782e+10,5.6223e+10,5.4653e+10,5.3072e+10,5.1483e+10,4.9893e+10,4.8296e+10,4.6707e+10,4.5116e+10,1.6966e+09,1.3658e+09,1.078e+09,8.2251e+08,5.996e+08,4.193e+08,2.6567e+08,1.4859e+08,6.8967e+07,1.5001e+07,0,1.5001e+07,5.7019e+07,1.3776e+08,2.4307e+08,3.762e+08,5.4604e+08,7.3692e+08,9.5535e+08,1.2078e+09,1.4787e+09,1.7759e+09,2.1044e+09,2.4491e+09,8.1937e+09,8.7737e+09,9.3709e+09,9.9812e+09,1.0595e+10,1.122e+10,1.186e+10,1.2501e+10,1.3147e+10,1.3805e+10,1.4465e+10,1.5124e+10,1.579e+10,1.6461e+10,1.7127e+10,1.7792e+10,1.8462e+10,1.9127e+10,1.9785e+10,2.0441e+10
6.2271e+10,6.0615e+10,5.8939e+10,5.7257e+10,5.5566e+10,5.3872e+10,5.2177e+10,5.0482e+10,4.8795e+10,4.711e+10,1.7556e+09,1.4138e+09,1.1147e+09,8.518e+08,6.2088e+08,4.3412e+08,2.761e+08,1.54e+08,7.2365e+07,1.6942e+07,0,1.6942e+07,6.0369e+07,1.4296e+08,2.5304e+08,3.9038e+08,5.6556e+08,7.6394e+08,9.8932e+08,1.2503e+09,1.5313e+09,1.8381e+09,2.178e+09,2.5355e+09,8.4874e+09,9.0895e+09,9.7083e+09,1.0343e+10,1.0981e+10,1.163e+10,1.2295e+10,1.2962e+10,1.3634e+10,1.4319e+10,1.5008e+10,1.5695e+10,1.6388e+10,1.709e+10,1.7785e+10,1.848e+10,1.918e+10,1.9878e+10,2.0567e+10,2.1255e+10
4.3886e+10,4.2987e+10,4.2049e+10,4.1084e+10,4.0084e+10,3.9065e+10,3.802e+10,3.6961e+10,3.5883e+10,3.4795e+10,1.4068e+09,1.1353e+09,8.9264e+08,6.8588e+08,5.0005e+08,3.4847e+08,2.2495e+08,1.2457e+08,6.0148e+07,1.6862e+07,0,1.6862e+07,5.1719e+07,1.1498e+08,2.0769e+08,3.1729e+08,4.5609e+08,6.1949e+08,7.9941e+08,1.0081e+09,1.2373e+09,1.4822e+09,1.7546e+09,2.0445e+09,6.7892e+09,7.2647e+09,7.7495e+09,8.25e+09,8.7516e+09,9.2572e+09,9.775e+09,1.0296e+10,1.0816e+10,1.1341e+10,1.1875e+10,1.2401e+10,1.2928e+10,1.3461e+10,1.3989e+10,1.451e+10,1.5031e+10,1.5552e+10,1.6062e+10,1.6563e+10
4.7893e+10,4.6795e+10,4.5672e+10,4.452e+10,4.3351e+10,4.2159e+10,4.0958e+10,3.9739e+10,3.8517e+10,3.7284e+10,1.4479e+09,1.1652e+09,9.2104e+08,6.994e+08,5.1138e+08,3.5588e+08,2.232e+08,1.2724e+08,5.5661e+07,9.9333e+06,0,9.9333e+06,4.7691e+07,1.1797e+08,2.0594e+08,3.2253e+08,4.675e+08,6.29e+08,8.188e+08,1.0331e+09,1.2628e+09,1.5195e+09,1.7976e+09,2.0895e+09,6.9324e+09,7.4161e+09,7.9164e+09,8.4199e+09,8.9271e+09,9.4462e+09,9.972e+09,1.0496e+10,1.1025e+10,1.1564e+10,1.2097e+10,1.263e+10,1.317e+10,1.3707e+10,1.4237e+10,1.4766e+10,1.5297e+10,1.5818e+10,1.633e+10,1.6841e+10
5.1172e+10,4.9945e+10,4.8693e+10,4.7417e+10,4.6128e+10,4.4818e+10,4.3503e+10,4.2173e+10,4.0844e+10,3.9506e+10,1.5161e+09,1.22e+09,9.6422e+08,7.3325e+08,5.3526e+08,3.7352e+08,2.3491e+08,1.331e+08,5.9486e+07,1.1155e+07,0,1.1155e+07,4.9566e+07,1.2287e+08,2.1525e+08,3.3568e+08,4.8756e+08,6.5658e+08,8.5335e+08,1.078e+09,1.3183e+09,1.585e+09,1.8768e+09,2.1822e+09,7.2561e+09,7.764e+09,8.2889e+09,8.8196e+09,9.3537e+09,9.8992e+09,1.0454e+10,1.1007e+10,1.1566e+10,1.2135e+10,1.27e+10,1.3264e+10,1.3835e+10,1.4406e+10,1.497e+10,1.5532e+10,1.6098e+10,1.6655e+10,1.7203e+10,1.775e+10
5.4361e+10,5.3007e+10,5.1629e+10,5.0234e+10,4.8826e+10,4.7403e+10,4.5977e+10,4.4539e+10,4.3105e+10,4.1665e+10,1.5817e+09,1.2728e+09,1.0055e+09,7.6578e+08,5.5844e+08,3.9031e+08,2.4627e+08,1.3851e+08,6.3195e+07,1.2644e+07,0,1.2644e+07,5.1984e+07,1.2793e+08,2.2488e+08,3.4932e+08,5.0761e+08,6.8421e+08,8.8801e+08,1.1225e+09,1.3733e+09,1.65e+09,1.9547e+09,2.2735e+09,7.5722e+09,8.1038e+09,8.6523e+09,9.2097e+09,9.7699e+09,1.0341e+10,1.0924e+10,1.1506e+10,1.2093e+10,1.2691e+10,1.3287e+10,1.3882e+10,1.4483e+10,1.5087e+10,1.5683e+10,1.6278e+10,1.6878e+10,1.7469e+10,1.8053e+10,1.8633e+10
5.7464e+10,5.5986e+10,5.4485e+10,5.2973e+10,5.1449e+10,4.9916e+10,4.8381e+10,4.6839e+10,4.5303e+10,4.3765e+10,1.6447e+09,1.3238e+09,1.0449e+09,7.9707e+08,5.8094e+08,4.0631e+08,2.5729e+08,1.4393e+08,6.6793e+07,1.4382e+07,0,1.4382e+07,5.4909e+07,1.3314e+08,2.3481e+08,3.6342e+08,5.2766e+08,7.1188e+08,9.2277e+08,1.1666e+09,1.4278e+09,1.7145e+09,2.0314e+09,2.3634e+09,7.881e+09,8.4359e+09,9.0071e+09,9.5903e+09,1.0176e+10,1.0773e+10,1.1383e+10,1.1993e+10,1.2607e+10,1.3233e+10,1.3859e+10,1.4484e+10,1.5114e+10,1.575e+10,1.6378e+10,1.7005e+10,1.7637e+10,1.8262e+10,1.8879e+10,1.9494e+10
6.0483e+10,5.8883e+10,5.7263e+10,5.5637e+10,5.4e+10,5.236e+10,5.0719e+10,4.9075e+10,4.744e+10,4.5805e+10,1.7053e+09,1.373e+09,1.0826e+09,8.2713e+08,6.0278e+08,4.2153e+08,2.6798e+08,1.4946e+08,7.0274e+07,1.6344e+07,0,1.6344e+07,5.8299e+07,1.3847e+08,2.4499e+08,3.7791e+08,5.4766e+08,7.3955e+08,9.5757e+08,1.2101e+09,1.4818e+09,1.7783e+09,2.1069e+09,2.452e+09,8.1827e+09,8.7603e+09,9.3537e+09,9.9618e+09,1.0573e+10,1.1194e+10,1.183e+10,1.2467e+10,1.3108e+10,1.3761e+10,1.4417e+10,1.5071e+10,1.573e+10,1.6396e+10,1.7055e+10,1.7713e+10,1.8375e+10,1.9034e+10,1.9684e+10,2.0331e+10
6.342e+10,6.1701e+10,5.9965e+10,5.8228e+10,5.6481e+10,5.4736e+10,5.2991e+10,5.1249e+10,4.9516e+10,4.7788e+10,1.7631e+09,1.4202e+09,1.1184e+09,8.5566e+08,6.2361e+08,4.3566e+08,2.7799e+08,1.5474e+08,7.3289e+07,1.816e+07,0,1.816e+07,6.1769e+07,1.4355e+08,2.5505e+08,3.9241e+08,5.6725e+08,7.6683e+08,9.9203e+08,1.2528e+09,1.5348e+09,1.8412e+09,2.1808e+09,2.5389e+09,8.4771e+09,9.0768e+09,9.692e+09,1.0324e+10,1.0959e+10,1.1605e+10,1.2266e+10,1.2929e+10,1.3597e+10,1.4275e+10,1.496e+10,1.5642e+10,1.6329e+10,1.7024e+10,1.7715e+10,1.8402e+10,1.9094e+10,1.9785e+10,2.0467e+10,2.1146e+10
4.5666e+10,4.4642e+10,4.3591e+10,4.251e+10,4.1412e+10,4.0288e+10,3.9155e+10,3.8002e+10,3.6845e+10,3.5676e+10,1.3875e+09,1.1164e+09,8.8244e+08,6.6975e+08,4.8977e+08,3.4068e+08,2.1344e+08,1.2182e+08,5.3079e+07,9.2862e+06,0,9.2862e+06,4.5496e+07,1.1279e+08,1.9666e+08,3.0823e+08,4.4666e+08,6.0061e+08,7.8198e+08,9.8621e+08,1.2049e+09,1.4498e+09,1.7145e+09,1.9921e+09,6.5771e+09,7.0325e+09,7.5033e+09,7.9761e+09,8.4517e+09,8.9384e+09,9.4303e+09,9.9193e+09,1.0413e+10,1.0915e+10,1.1411e+10,1.1905e+10,1.2405e+10,1.2901e+10,1.3389e+10,1.3876e+10,1.4364e+10,1.4839e+10,1.5306e+10,1.5771e+10
4.9021e+10,4.7864e+10,4.6682e+10,4.5474e+10,4.4252e+10,4.3009e+10,4.1759e+10,4.0494e+10,3.9227e+10,3.7951e+10,1.4576e+09,1.1726e+09,9.2681e+08,7.045e+08,5.1426e+08,3.5881e+08,2.2543e+08,1.2788e+08,5.6989e+07,1.0486e+07,0,1.0486e+07,4.7334e+07,1.1778e+08,2.0612e+08,3.2162e+08,4.6717e+08,6.288e+08,8.173e+08,1.0323e+09,1.2618e+09,1.5169e+09,1.7956e+09,2.0871e+09,6.9095e+09,7.3897e+09,7.8859e+09,8.3867e+09,8.8899e+09,9.4037e+09,9.9257e+09,1.0445e+10,1.0969e+10,1.1502e+10,1.203e+10,1.2557e+10,1.3088e+10,1.362e+10,1.4142e+10,1.4663e+10,1.5187e+10,1.57e+10,1.6204e+10,1.6705e+10
5.2284e+10,5.0998e+10,4.9687e+10,4.8357e+10,4.7014e+10,4.5655e+10,4.4291e+10,4.2915e+10,4.1542e+10,4.0162e+10,1.5249e+09,1.2269e+09,9.6923e+08,7.3791e+08,5.3804e+08,3.7607e+08,2.3707e+08,1.3345e+08,6.0782e+07,1.1963e+07,0,1.1963e+07,4.9734e+07,1.2294e+08,2.1593e+08,3.3552e+08,4.877e+08,6.5707e+08,8.5276e+08,1.0779e+09,1.3182e+09,1.5835e+09,1.8755e+09,2.1807e+09,7.2342e+09,7.7388e+09,8.2594e+09,8.7874e+09,9.3176e+09,9.858e+09,1.0409e+10,1.0958e+10,1.151e+10,1.2073e+10,1.2634e+10,1.3192e+10,1.3755e+10,1.432e+10,1.4876e+10,1.5431e+10,1.5989e+10,1.6538e+10,1.7077e+10,1.7614e+10
5.5458e+10,5.4045e+10,5.2609e+10,5.116e+10,4.9699e+10,4.8227e+10,4.6752e+10,4.5269e+10,4.3792e+10,4.231e+10,1.5896e+09,1.2792e+09,1.0098e+09,7.7003e+08,5.6112e+08,3.9251e+08,2.4837e+08,1.3898e+08,6.446e+07,1.3698e+07,0,1.3698e+07,5.2658e+07,1.2825e+08,2.2603e+08,3.4988e+08,5.0821e+08,6.8537e+08,8.8832e+08,1.123e+09,1.374e+09,1.6496e+09,1.9542e+09,2.2729e+09,7.5514e+09,8.0798e+09,8.6238e+09,9.1785e+09,9.735e+09,1.0301e+10,1.088e+10,1.1457e+10,1.2039e+10,1.263e+10,1.3222e+10,1.3811e+10,1.4404e+10,1.5001e+10,1.5591e+10,1.6178e+10,1.6769e+10,1.7353e+10,1.7927e+10,1.8498e+10
5.8547e+10,5.7009e+10,5.5451e+10,5.3886e+10,5.2309e+10,5.0728e+10,4.9144e+10,4.7558e+10,4.5979e+10,4.4399e+10,1.6518e+09,1.3297e+09,1.0485e+09,8.009e+08,5.8353e+08,4.0816e+08,2.5933e+08,1.4463e+08,6.8026e+07,1.5671e+07,0,1.5671e+07,5.607e+07,1.3369e+08,2.3642e+08,3.6467e+08,5.2869e+08,7.1369e+08,9.2395e+08,1.1676e+09,1.4293e+09,1.715e+09,2.0316e+09,2.3638e+09,7.8613e+09,8.413e+09,8.9799e+09,9.5602e+09,1.0142e+10,1.0734e+10,1.134e+10,1.1945e+10,1.2554e+10,1.3173e+10,1.3795e+10,1.4414e+10,1.5037e+10,1.5666e+10,1.6287e+10,1.6906e+10,1.7529e+10,1.8147e+10,1.8755e+10,1.936e+10
